block	trial	trial_type	obj_identity	x	y	obj.color	isChangeTrial
1	5	noChange_12	D	114.687407028	-191.443703514	black	0
1	5	noChange_12	D	37.9311105419	-114.687407028	red	0
1	5	noChange_12	D	191.443703514	-114.687407028	white	0
1	5	noChange_12	D	191.443703514	37.9311105419	blue	0
1	5	noChange_12	D	-191.443703514	114.687407028	blue	0
1	5	noChange_12	T	-191.443703514	-191.443703514	magenta	0
1	5	noChange_12	D	114.687407028	37.9311105419	white	0
1	5	noChange_12	D	-114.687407028	37.9311105419	red	0
1	5	noChange_12	D	-114.687407028	191.443703514	green	0
1	5	noChange_12	D	37.9311105419	-37.9311105419	green	0
1	5	noChange_12	D	-114.687407028	-114.687407028	yellow	0
1	5	noChange_12	D	37.9311105419	-191.443703514	black	0
1	5	noChange_12	D	114.687407028	-191.443703514	black	0
1	5	noChange_12	D	37.9311105419	-114.687407028	red	0
1	5	noChange_12	D	191.443703514	-114.687407028	white	0
1	5	noChange_12	D	191.443703514	37.9311105419	blue	0
1	5	noChange_12	D	-191.443703514	114.687407028	blue	0
1	5	noChange_12	T	-191.443703514	-191.443703514	magenta	0
1	6	noChange_12	D	-114.687407028	37.9311105419	red	0
1	6	noChange_12	D	114.687407028	-114.687407028	red	0
1	6	noChange_12	D	-37.9311105419	37.9311105419	black	0
1	6	noChange_12	D	191.443703514	37.9311105419	green	0
1	6	noChange_12	D	-37.9311105419	-191.443703514	blue	0
1	6	noChange_12	D	-37.9311105419	114.687407028	green	0
1	6	noChange_12	D	114.687407028	191.443703514	yellow	0
1	6	noChange_12	D	-114.687407028	-114.687407028	magenta	0
1	6	noChange_12	D	191.443703514	114.687407028	white	0
1	6	noChange_12	D	191.443703514	-114.687407028	blue	0
1	6	noChange_12	D	37.9311105419	37.9311105419	magenta	0
1	6	noChange_12	T	-37.9311105419	114.687407028	black	0
1	6	noChange_12	D	-114.687407028	37.9311105419	red	0
1	6	noChange_12	D	114.687407028	-114.687407028	red	0
1	6	noChange_12	D	-37.9311105419	37.9311105419	black	0
1	6	noChange_12	D	191.443703514	37.9311105419	green	0
1	6	noChange_12	D	-37.9311105419	-191.443703514	blue	0
1	6	noChange_12	D	-37.9311105419	114.687407028	green	0
1	6	noChange_12	D	114.687407028	191.443703514	yellow	0
1	6	noChange_12	D	-114.687407028	-114.687407028	magenta	0
1	6	noChange_12	D	191.443703514	114.687407028	white	0
1	6	noChange_12	D	191.443703514	-114.687407028	blue	0
1	6	noChange_12	D	37.9311105419	37.9311105419	magenta	0
1	6	noChange_12	T	-37.9311105419	114.687407028	black	0
1	7	change_12	D	114.687407028	-114.687407028	magenta	0
1	7	change_12	D	-114.687407028	37.9311105419	red	0
1	7	change_12	D	191.443703514	37.9311105419	white	0
1	7	change_12	D	114.687407028	191.443703514	yellow	0
1	7	change_12	D	-191.443703514	114.687407028	green	0
1	7	change_12	D	191.443703514	191.443703514	black	0
1	7	change_12	D	-191.443703514	-114.687407028	black	0
1	7	change_12	D	-37.9311105419	-37.9311105419	blue	0
1	7	change_12	D	-114.687407028	191.443703514	yellow	0
1	7	change_12	D	114.687407028	114.687407028	white	0
1	7	change_12	D	-114.687407028	114.687407028	green	0
1	7	change_12	T	-114.687407028	-114.687407028	magenta	0
1	7	change_12	D	114.687407028	-114.687407028	magenta	1
1	7	change_12	D	-114.687407028	37.9311105419	red	1
1	7	change_12	D	191.443703514	37.9311105419	white	1
1	7	change_12	D	114.687407028	191.443703514	yellow	1
1	7	change_12	D	-191.443703514	114.687407028	green	1
1	7	change_12	D	191.443703514	191.443703514	black	1
1	7	change_12	D	-191.443703514	-114.687407028	black	1
1	7	change_12	D	-37.9311105419	-37.9311105419	blue	1
1	7	change_12	D	-114.687407028	191.443703514	yellow	1
1	7	change_12	D	114.687407028	114.687407028	white	1
1	7	change_12	D	-114.687407028	114.687407028	green	1
1	7	change_12	T	-114.687407028	-114.687407028	green	1
1	8	change_12	D	-191.443703514	-114.687407028	yellow	0
1	8	change_12	D	191.443703514	-191.443703514	yellow	0
1	8	change_12	D	-37.9311105419	37.9311105419	magenta	0
1	8	change_12	D	37.9311105419	37.9311105419	white	0
1	8	change_12	D	-37.9311105419	191.443703514	red	0
1	8	change_12	D	-191.443703514	-37.9311105419	blue	0
1	8	change_12	D	37.9311105419	191.443703514	green	0
1	8	change_12	D	37.9311105419	-191.443703514	black	0
1	8	change_12	D	114.687407028	191.443703514	white	0
1	8	change_12	D	37.9311105419	-114.687407028	magenta	0
1	8	change_12	D	-37.9311105419	-114.687407028	black	0
1	8	change_12	T	-191.443703514	37.9311105419	green	0
1	8	change_12	D	-191.443703514	-114.687407028	yellow	1
1	8	change_12	D	191.443703514	-191.443703514	yellow	1
1	8	change_12	D	-37.9311105419	37.9311105419	magenta	1
1	8	change_12	D	37.9311105419	37.9311105419	white	1
1	8	change_12	D	-37.9311105419	191.443703514	red	1
1	8	change_12	D	-191.443703514	-37.9311105419	blue	1
1	8	change_12	D	37.9311105419	191.443703514	green	1
1	8	change_12	D	37.9311105419	-191.443703514	black	1
1	8	change_12	D	114.687407028	191.443703514	white	1
1	8	change_12	D	37.9311105419	-114.687407028	magenta	1
1	8	change_12	D	-37.9311105419	-114.687407028	black	1
1	8	change_12	T	-191.443703514	37.9311105419	magenta	1
1	9	noChange_12	D	-191.443703514	-114.687407028	red	0
1	9	noChange_12	D	-37.9311105419	114.687407028	green	0
1	9	noChange_12	D	-114.687407028	-191.443703514	white	0
1	9	noChange_12	D	-37.9311105419	-114.687407028	yellow	0
1	9	noChange_12	D	114.687407028	114.687407028	blue	0
1	9	noChange_12	D	-114.687407028	-37.9311105419	magenta	0
1	9	noChange_12	D	-191.443703514	-191.443703514	black	0
1	9	noChange_12	D	-114.687407028	-114.687407028	green	0
1	9	noChange_12	D	191.443703514	37.9311105419	black	0
1	9	noChange_12	D	114.687407028	-191.443703514	yellow	0
1	9	noChange_12	D	-114.687407028	37.9311105419	blue	0
1	9	noChange_12	T	37.9311105419	-114.687407028	white	0
1	9	noChange_12	D	-191.443703514	-114.687407028	red	0
1	9	noChange_12	D	-37.9311105419	114.687407028	green	0
1	9	noChange_12	D	-114.687407028	-191.443703514	white	0
1	9	noChange_12	D	-37.9311105419	-114.687407028	yellow	0
1	9	noChange_12	D	114.687407028	114.687407028	blue	0
1	9	noChange_12	D	-114.687407028	-37.9311105419	magenta	0
1	9	noChange_12	D	-191.443703514	-191.443703514	black	0
1	9	noChange_12	D	-114.687407028	-114.687407028	green	0
1	9	noChange_12	D	191.443703514	37.9311105419	black	0
1	9	noChange_12	D	114.687407028	-191.443703514	yellow	0
1	9	noChange_12	D	-114.687407028	37.9311105419	blue	0
1	9	noChange_12	T	37.9311105419	-114.687407028	white	0
1	10	noChange_12	D	-114.687407028	191.443703514	green	0
1	10	noChange_12	D	191.443703514	37.9311105419	yellow	0
1	10	noChange_12	D	191.443703514	-114.687407028	yellow	0
1	10	noChange_12	D	-37.9311105419	191.443703514	magenta	0
1	10	noChange_12	D	114.687407028	-191.443703514	red	0
1	10	noChange_12	D	-114.687407028	-37.9311105419	black	0
1	10	noChange_12	D	37.9311105419	-37.9311105419	blue	0
1	10	noChange_12	D	114.687407028	191.443703514	black	0
1	10	noChange_12	D	-191.443703514	-114.687407028	green	0
1	10	noChange_12	D	-37.9311105419	-191.443703514	white	0
1	10	noChange_12	D	-191.443703514	-37.9311105419	blue	0
1	10	noChange_12	T	191.443703514	114.687407028	magenta	0
1	10	noChange_12	D	-114.687407028	191.443703514	green	0
1	10	noChange_12	D	191.443703514	37.9311105419	yellow	0
1	10	noChange_12	D	191.443703514	-114.687407028	yellow	0
1	10	noChange_12	D	-37.9311105419	191.443703514	magenta	0
1	10	noChange_12	D	114.687407028	-191.443703514	red	0
1	10	noChange_12	D	-114.687407028	-37.9311105419	black	0
1	10	noChange_12	D	37.9311105419	-37.9311105419	blue	0
1	10	noChange_12	D	114.687407028	191.443703514	black	0
1	10	noChange_12	D	-191.443703514	-114.687407028	green	0
1	10	noChange_12	D	-37.9311105419	-191.443703514	white	0
1	10	noChange_12	D	-191.443703514	-37.9311105419	blue	0
1	10	noChange_12	T	191.443703514	114.687407028	magenta	0
1	11	change_12	D	191.443703514	114.687407028	white	0
1	11	change_12	D	114.687407028	-37.9311105419	green	0
1	11	change_12	D	-37.9311105419	-37.9311105419	black	0
1	11	change_12	D	191.443703514	191.443703514	magenta	0
1	11	change_12	D	37.9311105419	-191.443703514	blue	0
1	11	change_12	D	-37.9311105419	-114.687407028	magenta	0
1	11	change_12	D	-191.443703514	-37.9311105419	blue	0
1	11	change_12	D	37.9311105419	-37.9311105419	yellow	0
1	11	change_12	D	191.443703514	-37.9311105419	green	0
1	11	change_12	D	-191.443703514	-191.443703514	red	0
1	11	change_12	D	-114.687407028	-114.687407028	black	0
1	11	change_12	T	-37.9311105419	-191.443703514	red	0
1	11	change_12	D	191.443703514	114.687407028	white	1
1	11	change_12	D	114.687407028	-37.9311105419	green	1
1	11	change_12	D	-37.9311105419	-37.9311105419	black	1
1	11	change_12	D	191.443703514	191.443703514	magenta	1
1	11	change_12	D	37.9311105419	-191.443703514	blue	1
1	11	change_12	D	-37.9311105419	-114.687407028	magenta	1
1	11	change_12	D	-191.443703514	-37.9311105419	blue	1
1	11	change_12	D	37.9311105419	-37.9311105419	yellow	1
1	11	change_12	D	191.443703514	-37.9311105419	green	1
1	11	change_12	D	-191.443703514	-191.443703514	red	1
1	11	change_12	D	-114.687407028	-114.687407028	black	1
1	11	change_12	T	-37.9311105419	-191.443703514	magenta	1
1	12	change_12	D	-37.9311105419	-37.9311105419	yellow	0
1	12	change_12	D	-114.687407028	114.687407028	green	0
1	12	change_12	D	37.9311105419	-37.9311105419	white	0
1	12	change_12	D	114.687407028	-37.9311105419	magenta	0
1	12	change_12	D	-191.443703514	-114.687407028	black	0
1	12	change_12	D	114.687407028	-191.443703514	magenta	0
1	12	change_12	D	37.9311105419	37.9311105419	green	0
1	12	change_12	D	-114.687407028	-191.443703514	red	0
1	12	change_12	D	37.9311105419	-114.687407028	blue	0
1	12	change_12	D	-114.687407028	-114.687407028	black	0
1	12	change_12	D	-191.443703514	-191.443703514	blue	0
1	12	change_12	T	114.687407028	114.687407028	yellow	0
1	12	change_12	D	-37.9311105419	-37.9311105419	yellow	1
1	12	change_12	D	-114.687407028	114.687407028	green	1
1	12	change_12	D	37.9311105419	-37.9311105419	white	1
1	12	change_12	D	114.687407028	-37.9311105419	magenta	1
1	12	change_12	D	-191.443703514	-114.687407028	black	1
1	12	change_12	D	114.687407028	-191.443703514	magenta	1
1	12	change_12	D	37.9311105419	37.9311105419	green	1
1	12	change_12	D	-114.687407028	-191.443703514	red	1
1	12	change_12	D	37.9311105419	-114.687407028	blue	1
1	12	change_12	D	-114.687407028	-114.687407028	black	1
1	12	change_12	D	-191.443703514	-191.443703514	blue	1
1	12	change_12	T	114.687407028	114.687407028	red	1
1	13	change_12	D	114.687407028	191.443703514	yellow	0
1	13	change_12	D	-114.687407028	-191.443703514	black	0
1	13	change_12	D	191.443703514	191.443703514	green	0
1	13	change_12	D	-191.443703514	-37.9311105419	blue	0
1	13	change_12	D	191.443703514	-114.687407028	red	0
1	13	change_12	D	-114.687407028	-114.687407028	black	0
1	13	change_12	D	191.443703514	114.687407028	white	0
1	13	change_12	D	-37.9311105419	114.687407028	yellow	0
1	13	change_12	D	-114.687407028	-37.9311105419	white	0
1	13	change_12	D	191.443703514	37.9311105419	green	0
1	13	change_12	D	-114.687407028	191.443703514	magenta	0
1	13	change_12	T	114.687407028	-37.9311105419	red	0
1	13	change_12	D	114.687407028	191.443703514	yellow	1
1	13	change_12	D	-114.687407028	-191.443703514	black	1
1	13	change_12	D	191.443703514	191.443703514	green	1
1	13	change_12	D	-191.443703514	-37.9311105419	blue	1
1	13	change_12	D	191.443703514	-114.687407028	red	1
1	13	change_12	D	-114.687407028	-114.687407028	black	1
1	13	change_12	D	191.443703514	114.687407028	white	1
1	13	change_12	D	-37.9311105419	114.687407028	yellow	1
1	13	change_12	D	-114.687407028	-37.9311105419	white	1
1	13	change_12	D	191.443703514	37.9311105419	green	1
1	13	change_12	D	-114.687407028	191.443703514	magenta	1
1	13	change_12	T	114.687407028	-37.9311105419	white	1
1	14	noChange_12	D	37.9311105419	-37.9311105419	green	0
1	14	noChange_12	D	114.687407028	37.9311105419	black	0
1	14	noChange_12	D	37.9311105419	-191.443703514	white	0
1	14	noChange_12	D	191.443703514	37.9311105419	red	0
1	14	noChange_12	D	-191.443703514	-191.443703514	yellow	0
1	14	noChange_12	D	-114.687407028	-114.687407028	black	0
1	14	noChange_12	D	114.687407028	-37.9311105419	green	0
1	14	noChange_12	D	37.9311105419	37.9311105419	blue	0
1	14	noChange_12	D	-114.687407028	191.443703514	yellow	0
1	14	noChange_12	D	-114.687407028	-37.9311105419	magenta	0
1	14	noChange_12	D	191.443703514	191.443703514	magenta	0
1	14	noChange_12	T	191.443703514	-191.443703514	red	0
1	14	noChange_12	D	37.9311105419	-37.9311105419	green	0
1	14	noChange_12	D	114.687407028	37.9311105419	black	0
1	14	noChange_12	D	37.9311105419	-191.443703514	white	0
1	14	noChange_12	D	191.443703514	37.9311105419	red	0
1	14	noChange_12	D	-191.443703514	-191.443703514	yellow	0
1	14	noChange_12	D	-114.687407028	-114.687407028	black	0
1	14	noChange_12	D	114.687407028	-37.9311105419	green	0
1	14	noChange_12	D	37.9311105419	37.9311105419	blue	0
1	14	noChange_12	D	-114.687407028	191.443703514	yellow	0
1	14	noChange_12	D	-114.687407028	-37.9311105419	magenta	0
1	14	noChange_12	D	191.443703514	191.443703514	magenta	0
1	14	noChange_12	T	191.443703514	-191.443703514	red	0
1	15	change_12	D	-114.687407028	-114.687407028	green	0
1	15	change_12	D	-114.687407028	-37.9311105419	green	0
1	15	change_12	D	-191.443703514	37.9311105419	blue	0
1	15	change_12	D	191.443703514	-114.687407028	blue	0
1	15	change_12	D	-37.9311105419	191.443703514	white	0
1	15	change_12	D	114.687407028	-37.9311105419	black	0
1	15	change_12	D	37.9311105419	114.687407028	yellow	0
1	15	change_12	D	114.687407028	191.443703514	black	0
1	15	change_12	D	114.687407028	37.9311105419	white	0
1	15	change_12	D	-37.9311105419	-37.9311105419	red	0
1	15	change_12	D	37.9311105419	37.9311105419	red	0
1	15	change_12	T	-114.687407028	114.687407028	magenta	0
1	15	change_12	D	-114.687407028	-114.687407028	green	1
1	15	change_12	D	-114.687407028	-37.9311105419	green	1
1	15	change_12	D	-191.443703514	37.9311105419	blue	1
1	15	change_12	D	191.443703514	-114.687407028	blue	1
1	15	change_12	D	-37.9311105419	191.443703514	white	1
1	15	change_12	D	114.687407028	-37.9311105419	black	1
1	15	change_12	D	37.9311105419	114.687407028	yellow	1
1	15	change_12	D	114.687407028	191.443703514	black	1
1	15	change_12	D	114.687407028	37.9311105419	white	1
1	15	change_12	D	-37.9311105419	-37.9311105419	red	1
1	15	change_12	D	37.9311105419	37.9311105419	red	1
1	15	change_12	T	-114.687407028	114.687407028	green	1
1	16	noChange_12	D	-114.687407028	191.443703514	black	0
1	16	noChange_12	D	-191.443703514	-114.687407028	blue	0
1	16	noChange_12	D	114.687407028	114.687407028	white	0
1	16	noChange_12	D	37.9311105419	37.9311105419	green	0
1	16	noChange_12	D	-114.687407028	-114.687407028	white	0
1	16	noChange_12	D	191.443703514	-37.9311105419	red	0
1	16	noChange_12	D	-114.687407028	37.9311105419	yellow	0
1	16	noChange_12	D	-37.9311105419	114.687407028	green	0
1	16	noChange_12	D	191.443703514	191.443703514	blue	0
1	16	noChange_12	D	-191.443703514	-37.9311105419	magenta	0
1	16	noChange_12	D	-37.9311105419	-191.443703514	magenta	0
1	16	noChange_12	T	-191.443703514	-37.9311105419	yellow	0
1	16	noChange_12	D	-114.687407028	191.443703514	black	0
1	16	noChange_12	D	-191.443703514	-114.687407028	blue	0
1	16	noChange_12	D	114.687407028	114.687407028	white	0
1	16	noChange_12	D	37.9311105419	37.9311105419	green	0
1	16	noChange_12	D	-114.687407028	-114.687407028	white	0
1	16	noChange_12	D	191.443703514	-37.9311105419	red	0
1	16	noChange_12	D	-114.687407028	37.9311105419	yellow	0
1	16	noChange_12	D	-37.9311105419	114.687407028	green	0
1	16	noChange_12	D	191.443703514	191.443703514	blue	0
1	16	noChange_12	D	-191.443703514	-37.9311105419	magenta	0
1	16	noChange_12	D	-37.9311105419	-191.443703514	magenta	0
1	16	noChange_12	T	-191.443703514	-37.9311105419	yellow	0
1	17	change_12	D	-191.443703514	-114.687407028	blue	0
1	17	change_12	D	114.687407028	37.9311105419	blue	0
1	17	change_12	D	-37.9311105419	-114.687407028	magenta	0
1	17	change_12	D	191.443703514	-191.443703514	red	0
1	17	change_12	D	37.9311105419	191.443703514	red	0
1	17	change_12	D	-191.443703514	-37.9311105419	magenta	0
1	17	change_12	D	-37.9311105419	114.687407028	green	0
1	17	change_12	D	37.9311105419	114.687407028	white	0
1	17	change_12	D	37.9311105419	37.9311105419	yellow	0
1	17	change_12	D	-114.687407028	114.687407028	white	0
1	17	change_12	D	114.687407028	-114.687407028	green	0
1	17	change_12	T	114.687407028	-191.443703514	black	0
1	17	change_12	D	-191.443703514	-114.687407028	blue	1
1	17	change_12	D	114.687407028	37.9311105419	blue	1
1	17	change_12	D	-37.9311105419	-114.687407028	magenta	1
1	17	change_12	D	191.443703514	-191.443703514	red	1
1	17	change_12	D	37.9311105419	191.443703514	red	1
1	17	change_12	D	-191.443703514	-37.9311105419	magenta	1
1	17	change_12	D	-37.9311105419	114.687407028	green	1
1	17	change_12	D	37.9311105419	114.687407028	white	1
1	17	change_12	D	37.9311105419	37.9311105419	yellow	1
1	17	change_12	D	-114.687407028	114.687407028	white	1
1	17	change_12	D	114.687407028	-114.687407028	green	1
1	17	change_12	T	114.687407028	-191.443703514	green	1
1	18	change_12	D	-114.687407028	-37.9311105419	white	0
1	18	change_12	D	-191.443703514	37.9311105419	blue	0
1	18	change_12	D	114.687407028	-37.9311105419	black	0
1	18	change_12	D	37.9311105419	114.687407028	green	0
1	18	change_12	D	-37.9311105419	191.443703514	yellow	0
1	18	change_12	D	-191.443703514	-114.687407028	green	0
1	18	change_12	D	-114.687407028	114.687407028	magenta	0
1	18	change_12	D	37.9311105419	37.9311105419	red	0
1	18	change_12	D	191.443703514	191.443703514	white	0
1	18	change_12	D	114.687407028	-114.687407028	red	0
1	18	change_12	D	191.443703514	114.687407028	black	0
1	18	change_12	T	114.687407028	37.9311105419	magenta	0
1	18	change_12	D	-114.687407028	-37.9311105419	white	1
1	18	change_12	D	-191.443703514	37.9311105419	blue	1
1	18	change_12	D	114.687407028	-37.9311105419	black	1
1	18	change_12	D	37.9311105419	114.687407028	green	1
1	18	change_12	D	-37.9311105419	191.443703514	yellow	1
1	18	change_12	D	-191.443703514	-114.687407028	green	1
1	18	change_12	D	-114.687407028	114.687407028	magenta	1
1	18	change_12	D	37.9311105419	37.9311105419	red	1
1	18	change_12	D	191.443703514	191.443703514	white	1
1	18	change_12	D	114.687407028	-114.687407028	red	1
1	18	change_12	D	191.443703514	114.687407028	black	1
1	18	change_12	T	114.687407028	37.9311105419	white	1
1	19	change_12	D	-37.9311105419	-191.443703514	red	0
1	19	change_12	D	37.9311105419	191.443703514	white	0
1	19	change_12	D	191.443703514	-191.443703514	magenta	0
1	19	change_12	D	114.687407028	-191.443703514	green	0
1	19	change_12	D	-114.687407028	114.687407028	black	0
1	19	change_12	D	37.9311105419	37.9311105419	white	0
1	19	change_12	D	37.9311105419	114.687407028	blue	0
1	19	change_12	D	-191.443703514	-114.687407028	green	0
1	19	change_12	D	-114.687407028	37.9311105419	red	0
1	19	change_12	D	-37.9311105419	191.443703514	yellow	0
1	19	change_12	D	37.9311105419	-37.9311105419	blue	0
1	19	change_12	T	37.9311105419	-114.687407028	magenta	0
1	19	change_12	D	-37.9311105419	-191.443703514	red	1
1	19	change_12	D	37.9311105419	191.443703514	white	1
1	19	change_12	D	191.443703514	-191.443703514	magenta	1
1	19	change_12	D	114.687407028	-191.443703514	green	1
1	19	change_12	D	-114.687407028	114.687407028	black	1
1	19	change_12	D	37.9311105419	37.9311105419	white	1
1	19	change_12	D	37.9311105419	114.687407028	blue	1
1	19	change_12	D	-191.443703514	-114.687407028	green	1
1	19	change_12	D	-114.687407028	37.9311105419	red	1
1	19	change_12	D	-37.9311105419	191.443703514	yellow	1
1	19	change_12	D	37.9311105419	-37.9311105419	blue	1
1	19	change_12	T	37.9311105419	-114.687407028	yellow	1
1	20	noChange_12	D	114.687407028	114.687407028	yellow	0
1	20	noChange_12	D	37.9311105419	37.9311105419	magenta	0
1	20	noChange_12	D	-114.687407028	114.687407028	red	0
1	20	noChange_12	D	191.443703514	-37.9311105419	white	0
1	20	noChange_12	D	-37.9311105419	-37.9311105419	green	0
1	20	noChange_12	D	-191.443703514	-114.687407028	white	0
1	20	noChange_12	D	191.443703514	114.687407028	yellow	0
1	20	noChange_12	D	-191.443703514	114.687407028	blue	0
1	20	noChange_12	D	114.687407028	-37.9311105419	magenta	0
1	20	noChange_12	D	191.443703514	191.443703514	red	0
1	20	noChange_12	D	37.9311105419	-114.687407028	black	0
1	20	noChange_12	T	-37.9311105419	191.443703514	black	0
1	20	noChange_12	D	114.687407028	114.687407028	yellow	0
1	20	noChange_12	D	37.9311105419	37.9311105419	magenta	0
1	20	noChange_12	D	-114.687407028	114.687407028	red	0
1	20	noChange_12	D	191.443703514	-37.9311105419	white	0
1	20	noChange_12	D	-37.9311105419	-37.9311105419	green	0
1	20	noChange_12	D	-191.443703514	-114.687407028	white	0
1	20	noChange_12	D	191.443703514	114.687407028	yellow	0
